TenantId,"TimeGenerated [UTC]",DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,OriginalLogSeverity,AdditionalExtensions,DeviceAction,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,CommunicationDirection,DeviceDnsDomain,DeviceExternalID,DeviceFacility,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DestinationPort,DestinationIP,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceAddress,DeviceName,DeviceMacAddress,ProcessID,"EndTime [UTC]",ExternalID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,Message,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,Protocol,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,ReceiptTime,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourcePort,SourceIP,"StartTime [UTC]",SourceUserID,SourceUserName,EventType,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,Computer,SourceSystem,SimplifiedDeviceAction,Type,"_ResourceId"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:05:34.526 PM",Fortinet,Fortigate,"v7.2.0",00014,"traffic:local close",3,,"FTNTFGTeventtime=1656255934510213432;FTNTFGTtz=+0200;FTNTFGTlogid=0001000014;cat=traffic:local;FTNTFGTsubtype=local;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=Reserved;FTNTFGTpolicyid=0;FTNTFGTtrandisp=noop;FTNTFGTapp=tcp/9980;FTNTFGTduration=1;FTNTFGTsentpkt=5;FTNTFGTrcvdpkt=5;FTNTFGTappcat=unscanned",close,"tcp/9980",,,,,,,,FGVMEVCHT5F8HV01,,root,,root,,,,,,,,,,9980,"127.0.0.1",,,,,,,,,4558,,,,,,,,,,1084,,,,,,,,,,,1291,6,,,,,,,,,,,,,,,,,23522,"127.0.0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,close,CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:00:24.350 PM",Fortinet,Fortigate,"v7.2.0",00014,"traffic:local close",3,,"FTNTFGTeventtime=1656255623510853476;FTNTFGTtz=+0200;FTNTFGTlogid=0001000014;cat=traffic:local;FTNTFGTsubtype=local;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=Reserved;FTNTFGTpolicyid=0;FTNTFGTtrandisp=noop;FTNTFGTapp=tcp/9980;FTNTFGTduration=1;FTNTFGTsentpkt=6;FTNTFGTrcvdpkt=4;FTNTFGTappcat=unscanned",close,"tcp/9980",,,,,,,,FGVMEVCHT5F8HV01,,root,,root,,,,,,,,,,9980,"127.0.0.1",,,,,,,,,4102,,,,,,,,,,1034,,,,,,,,,,,1340,6,,,,,,,,,,,,,,,,,23283,"127.0.0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,close,CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:00:26.350 PM",Fortinet,Fortigate,"v7.2.0",00014,"traffic:local close",3,,"FTNTFGTeventtime=1656255625830856383;FTNTFGTtz=+0200;FTNTFGTlogid=0001000014;cat=traffic:local;FTNTFGTsubtype=local;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=0;FTNTFGTtrandisp=noop;FTNTFGTapp=HTTPS;FTNTFGTduration=1;FTNTFGTsentpkt=4;FTNTFGTrcvdpkt=2;FTNTFGTappcat=unscanned",close,HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,root,,port1,,,,,,,,,,443,"12.34.97.18",,,,,,,,,4103,,,,,,,,,,112,,,,,,,,,,,216,6,,,,,,,,,,,,,,,,,16095,"192.168.1.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,close,CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:00:30.351 PM",Fortinet,Fortigate,"v7.2.0",00014,"traffic:local close",3,,"FTNTFGTeventtime=1656255629500363103;FTNTFGTtz=+0200;FTNTFGTlogid=0001000014;cat=traffic:local;FTNTFGTsubtype=local;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=Reserved;FTNTFGTpolicyid=0;FTNTFGTtrandisp=noop;FTNTFGTapp=tcp/9980;FTNTFGTduration=1;FTNTFGTsentpkt=5;FTNTFGTrcvdpkt=5;FTNTFGTappcat=unscanned",close,"tcp/9980",,,,,,,,FGVMEVCHT5F8HV01,,root,,root,,,,,,,,,,9980,"127.0.0.1",,,,,,,,,4105,,,,,,,,,,1086,,,,,,,,,,,1288,6,,,,,,,,,,,,,,,,,23285,"127.0.0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,close,CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:00:34.350 PM",Fortinet,Fortigate,"v7.2.0",00014,"traffic:local close",3,,"FTNTFGTeventtime=1656255633750171358;FTNTFGTtz=+0200;FTNTFGTlogid=0001000014;cat=traffic:local;FTNTFGTsubtype=local;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=0;FTNTFGTtrandisp=noop;FTNTFGTapp=HTTPS;FTNTFGTduration=1;FTNTFGTsentpkt=4;FTNTFGTrcvdpkt=2;FTNTFGTappcat=unscanned",close,HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,root,,port1,,,,,,,,,,443,"12.34.97.18",,,,,,,,,4106,,,,,,,,,,112,,,,,,,,,,,216,6,,,,,,,,,,,,,,,,,16097,"192.168.1.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,close,CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:00:35.347 PM",Fortinet,Fortigate,"v7.2.0",00014,"traffic:local close",3,,"FTNTFGTeventtime=1656255634590363936;FTNTFGTtz=+0200;FTNTFGTlogid=0001000014;cat=traffic:local;FTNTFGTsubtype=local;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=Reserved;FTNTFGTpolicyid=0;FTNTFGTtrandisp=noop;FTNTFGTapp=tcp/9980;FTNTFGTduration=1;FTNTFGTsentpkt=6;FTNTFGTrcvdpkt=4;FTNTFGTappcat=unscanned",close,"tcp/9980",,,,,,,,FGVMEVCHT5F8HV01,,root,,root,,,,,,,,,,9980,"127.0.0.1",,,,,,,,,4107,,,,,,,,,,1910,,,,,,,,,,,1340,6,,,,,,,,,,,,,,,,,23287,"127.0.0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,close,CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:00:35.347 PM",Fortinet,Fortigate,"v7.2.0",00014,"traffic:local close",3,,"FTNTFGTeventtime=1656255634850096246;FTNTFGTtz=+0200;FTNTFGTlogid=0001000014;cat=traffic:local;FTNTFGTsubtype=local;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=0;FTNTFGTtrandisp=noop;FTNTFGTapp=HTTPS;FTNTFGTduration=1;FTNTFGTsentpkt=4;FTNTFGTrcvdpkt=2;FTNTFGTappcat=unscanned",close,HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,root,,port1,,,,,,,,,,443,"12.34.97.18",,,,,,,,,4108,,,,,,,,,,112,,,,,,,,,,,216,6,,,,,,,,,,,,,,,,,16099,"192.168.1.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,close,CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:00:36.350 PM",Fortinet,Fortigate,"v7.2.0",00014,"traffic:local close",3,,"FTNTFGTeventtime=1656255635490428059;FTNTFGTtz=+0200;FTNTFGTlogid=0001000014;cat=traffic:local;FTNTFGTsubtype=local;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=Reserved;FTNTFGTpolicyid=0;FTNTFGTtrandisp=noop;FTNTFGTapp=tcp/9980;FTNTFGTduration=1;FTNTFGTsentpkt=5;FTNTFGTrcvdpkt=5;FTNTFGTappcat=unscanned",close,"tcp/9980",,,,,,,,FGVMEVCHT5F8HV01,,root,,root,,,,,,,,,,9980,"127.0.0.1",,,,,,,,,4109,,,,,,,,,,1086,,,,,,,,,,,1288,6,,,,,,,,,,,,,,,,,23289,"127.0.0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,close,CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:00:37.351 PM",Fortinet,Fortigate,"v7.2.0",00014,"traffic:local close",3,,"FTNTFGTeventtime=1656255636530418591;FTNTFGTtz=+0200;FTNTFGTlogid=0001000014;cat=traffic:local;FTNTFGTsubtype=local;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=Reserved;FTNTFGTpolicyid=0;FTNTFGTtrandisp=noop;FTNTFGTapp=tcp/9980;FTNTFGTduration=1;FTNTFGTsentpkt=5;FTNTFGTrcvdpkt=5;FTNTFGTappcat=unscanned",close,"tcp/9980",,,,,,,,FGVMEVCHT5F8HV01,,root,,root,,,,,,,,,,9980,"127.0.0.1",,,,,,,,,4120,,,,,,,,,,1090,,,,,,,,,,,1299,6,,,,,,,,,,,,,,,,,23291,"127.0.0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,close,CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:00:37.352 PM",Fortinet,Fortigate,"v7.2.0",00014,"traffic:local close",3,,"FTNTFGTeventtime=1656255636530422424;FTNTFGTtz=+0200;FTNTFGTlogid=0001000014;cat=traffic:local;FTNTFGTsubtype=local;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=Reserved;FTNTFGTpolicyid=0;FTNTFGTtrandisp=noop;FTNTFGTapp=tcp/9980;FTNTFGTduration=1;FTNTFGTsentpkt=5;FTNTFGTrcvdpkt=5;FTNTFGTappcat=unscanned",close,"tcp/9980",,,,,,,,FGVMEVCHT5F8HV01,,root,,root,,,,,,,,,,9980,"127.0.0.1",,,,,,,,,4118,,,,,,,,,,1373,,,,,,,,,,,1289,6,,,,,,,,,,,,,,,,,23290,"127.0.0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,close,CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:05:39.527 PM",Fortinet,Fortigate,"v7.2.0",00014,"traffic:local close",3,,"FTNTFGTeventtime=1656255939570224563;FTNTFGTtz=+0200;FTNTFGTlogid=0001000014;cat=traffic:local;FTNTFGTsubtype=local;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=Reserved;FTNTFGTpolicyid=0;FTNTFGTtrandisp=noop;FTNTFGTapp=tcp/9980;FTNTFGTduration=1;FTNTFGTsentpkt=5;FTNTFGTrcvdpkt=5;FTNTFGTappcat=unscanned",close,"tcp/9980",,,,,,,,FGVMEVCHT5F8HV01,,root,,root,,,,,,,,,,9980,"127.0.0.1",,,,,,,,,4569,,,,,,,,,,1047,,,,,,,,,,,1320,6,,,,,,,,,,,,,,,,,23524,"127.0.0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,close,CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:05:40.526 PM",Fortinet,Fortigate,"v7.2.0",00014,"traffic:local close",3,,"FTNTFGTeventtime=1656255939590217480;FTNTFGTtz=+0200;FTNTFGTlogid=0001000014;cat=traffic:local;FTNTFGTsubtype=local;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=Reserved;FTNTFGTpolicyid=0;FTNTFGTtrandisp=noop;FTNTFGTapp=tcp/9980;FTNTFGTduration=1;FTNTFGTsentpkt=5;FTNTFGTrcvdpkt=5;FTNTFGTappcat=unscanned",close,"tcp/9980",,,,,,,,FGVMEVCHT5F8HV01,,root,,root,,,,,,,,,,9980,"127.0.0.1",,,,,,,,,4570,,,,,,,,,,1084,,,,,,,,,,,1286,6,,,,,,,,,,,,,,,,,23525,"127.0.0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,close,CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:05:40.526 PM",Fortinet,Fortigate,"v7.2.0",00014,"traffic:local close",3,,"FTNTFGTeventtime=1656255939610182785;FTNTFGTtz=+0200;FTNTFGTlogid=0001000014;cat=traffic:local;FTNTFGTsubtype=local;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=Reserved;FTNTFGTpolicyid=0;FTNTFGTtrandisp=noop;FTNTFGTapp=tcp/9980;FTNTFGTduration=1;FTNTFGTsentpkt=6;FTNTFGTrcvdpkt=4;FTNTFGTappcat=unscanned",close,"tcp/9980",,,,,,,,FGVMEVCHT5F8HV01,,root,,root,,,,,,,,,,9980,"127.0.0.1",,,,,,,,,4571,,,,,,,,,,1886,,,,,,,,,,,1450,6,,,,,,,,,,,,,,,,,23526,"127.0.0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,close,CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:05:40.527 PM",Fortinet,Fortigate,"v7.2.0",00014,"traffic:local close",3,,"FTNTFGTeventtime=1656255939730905905;FTNTFGTtz=+0200;FTNTFGTlogid=0001000014;cat=traffic:local;FTNTFGTsubtype=local;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=Reserved;FTNTFGTpolicyid=0;FTNTFGTtrandisp=noop;FTNTFGTapp=tcp/9980;FTNTFGTduration=1;FTNTFGTsentpkt=6;FTNTFGTrcvdpkt=4;FTNTFGTappcat=unscanned",close,"tcp/9980",,,,,,,,FGVMEVCHT5F8HV01,,root,,root,,,,,,,,,,9980,"127.0.0.1",,,,,,,,,4572,,,,,,,,,,1886,,,,,,,,,,,1450,6,,,,,,,,,,,,,,,,,23527,"127.0.0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,close,CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:05:40.527 PM",Fortinet,Fortigate,"v7.2.0",00014,"traffic:local close",3,,"FTNTFGTeventtime=1656255939730910748;FTNTFGTtz=+0200;FTNTFGTlogid=0001000014;cat=traffic:local;FTNTFGTsubtype=local;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=Reserved;FTNTFGTpolicyid=0;FTNTFGTtrandisp=noop;FTNTFGTapp=tcp/9980;FTNTFGTduration=1;FTNTFGTsentpkt=6;FTNTFGTrcvdpkt=4;FTNTFGTappcat=unscanned",close,"tcp/9980",,,,,,,,FGVMEVCHT5F8HV01,,root,,root,,,,,,,,,,9980,"127.0.0.1",,,,,,,,,4578,,,,,,,,,,630,,,,,,,,,,,1447,6,,,,,,,,,,,,,,,,,23528,"127.0.0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,close,CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:05:40.531 PM",Fortinet,Fortigate,"v7.2.0",00014,"traffic:local close",3,,"FTNTFGTeventtime=1656255939730911242;FTNTFGTtz=+0200;FTNTFGTlogid=0001000014;cat=traffic:local;FTNTFGTsubtype=local;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=Reserved;FTNTFGTpolicyid=0;FTNTFGTtrandisp=noop;FTNTFGTapp=tcp/9980;FTNTFGTduration=1;FTNTFGTsentpkt=6;FTNTFGTrcvdpkt=4;FTNTFGTappcat=unscanned",close,"tcp/9980",,,,,,,,FGVMEVCHT5F8HV01,,root,,root,,,,,,,,,,9980,"127.0.0.1",,,,,,,,,4579,,,,,,,,,,2009,,,,,,,,,,,1596,6,,,,,,,,,,,,,,,,,23529,"127.0.0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,close,CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:05:40.531 PM",Fortinet,Fortigate,"v7.2.0",00014,"traffic:local close",3,,"FTNTFGTeventtime=1656255939740844247;FTNTFGTtz=+0200;FTNTFGTlogid=0001000014;cat=traffic:local;FTNTFGTsubtype=local;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=Reserved;FTNTFGTpolicyid=0;FTNTFGTtrandisp=noop;FTNTFGTapp=tcp/9980;FTNTFGTduration=1;FTNTFGTsentpkt=6;FTNTFGTrcvdpkt=4;FTNTFGTappcat=unscanned",close,"tcp/9980",,,,,,,,FGVMEVCHT5F8HV01,,root,,root,,,,,,,,,,9980,"127.0.0.1",,,,,,,,,4580,,,,,,,,,,630,,,,,,,,,,,1456,6,,,,,,,,,,,,,,,,,23530,"127.0.0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,close,CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:05:40.531 PM",Fortinet,Fortigate,"v7.2.0",00014,"traffic:local close",3,,"FTNTFGTeventtime=1656255939740848702;FTNTFGTtz=+0200;FTNTFGTlogid=0001000014;cat=traffic:local;FTNTFGTsubtype=local;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=Reserved;FTNTFGTpolicyid=0;FTNTFGTtrandisp=noop;FTNTFGTapp=tcp/9980;FTNTFGTduration=1;FTNTFGTsentpkt=6;FTNTFGTrcvdpkt=4;FTNTFGTappcat=unscanned",close,"tcp/9980",,,,,,,,FGVMEVCHT5F8HV01,,root,,root,,,,,,,,,,9980,"127.0.0.1",,,,,,,,,4581,,,,,,,,,,630,,,,,,,,,,,1460,6,,,,,,,,,,,,,,,,,23531,"127.0.0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,close,CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:05:40.531 PM",Fortinet,Fortigate,"v7.2.0",00014,"traffic:local close",3,,"FTNTFGTeventtime=1656255939740848998;FTNTFGTtz=+0200;FTNTFGTlogid=0001000014;cat=traffic:local;FTNTFGTsubtype=local;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=Reserved;FTNTFGTpolicyid=0;FTNTFGTtrandisp=noop;FTNTFGTapp=tcp/9980;FTNTFGTduration=1;FTNTFGTsentpkt=5;FTNTFGTrcvdpkt=5;FTNTFGTappcat=unscanned",close,"tcp/9980",,,,,,,,FGVMEVCHT5F8HV01,,root,,root,,,,,,,,,,9980,"127.0.0.1",,,,,,,,,4582,,,,,,,,,,682,,,,,,,,,,,1404,6,,,,,,,,,,,,,,,,,23532,"127.0.0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,close,CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:05:40.531 PM",Fortinet,Fortigate,"v7.2.0",00014,"traffic:local close",3,,"FTNTFGTeventtime=1656255939750114381;FTNTFGTtz=+0200;FTNTFGTlogid=0001000014;cat=traffic:local;FTNTFGTsubtype=local;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=Reserved;FTNTFGTpolicyid=0;FTNTFGTtrandisp=noop;FTNTFGTapp=tcp/9980;FTNTFGTduration=1;FTNTFGTsentpkt=5;FTNTFGTrcvdpkt=5;FTNTFGTappcat=unscanned",close,"tcp/9980",,,,,,,,FGVMEVCHT5F8HV01,,root,,root,,,,,,,,,,9980,"127.0.0.1",,,,,,,,,4583,,,,,,,,,,682,,,,,,,,,,,1405,6,,,,,,,,,,,,,,,,,23533,"127.0.0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,close,CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
